Nº do cliente;Safra;Estado;Renda Mensal;Endividamento;Quantidade de Cheques sem Fundo;Quantidade de Restritivos;Valor dos Restritivos;Quantidade de Protestos;Valor dos Protestos;Modelo Score 1;Modelo Score 2;Modelo Score 3;Modelo Score 4;Performance 30D3M EVER;Performance 60D6M EVER;Performance 60D9M EVER;Performance 90D9M EVER;Performance 90D12M EVER
936078270;2020-05-01 00:00:00 UTC;TO;1396;26 a 50%;0;2;542;0;0;121;215;141;560;BOM;BOM;BOM;BOM;BOM
953006663;2020-07-01 00:00:00 UTC;GO;1251;Até 25%;0;0;0;0;0;329;586;412;558;BOM;BOM;BOM;BOM;
146289575;2020-05-01 00:00:00 UTC;RJ;3368;26 a 50%;0;1;483;0;0;25;229;180;623;BOM;BOM;BOM;BOM;BOM
1162723877;2020-10-01 00:00:00 UTC;BA;2394;Acima de 100%;0;1;3984;0;0;134;240;266;816;BOM;BOM;;;
225938273;2020-10-01 00:00:00 UTC;PR;3492;Até 25%;0;0;0;0;0;805;684;543;854;BOM;BOM;;;
317765671;2020-10-01 00:00:00 UTC;SP;3429;Acima de 100%;0;9;13391;0;0;250;225;274;646;BOM;BOM;;;
914278397;2020-09-01 00:00:00 UTC;MG;1225;Até 25%;0;0;0;0;0;455;630;431;668;BOM;BOM;BOM;BOM;
419336029;2020-10-01 00:00:00 UTC;MS;2518;Até 25%;0;0;0;0;0;575;602;395;781;MAU;MAU;;;
788716000;2020-05-01 00:00:00 UTC;SP;3366;Até 25%;0;0;0;0;0;625;611;453;648;MAU;MAU;MAU;MAU;MAU
392177528;2020-08-01 00:00:00 UTC;RS;2391;Até 25%;0;0;0;0;0;578;678;575;774;BOM;BOM;BOM;BOM;
54218603;2020-06-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;433;659;547;739;BOM;BOM;BOM;BOM;BOM
650853116;2020-06-01 00:00:00 UTC;SC;4143;Até 25%;0;0;0;0;0;606;655;598;692;BOM;BOM;BOM;BOM;BOM
391325019;2020-08-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;697;703;635;716;BOM;BOM;BOM;BOM;
77723494;2020-07-01 00:00:00 UTC;MS;1495;Até 25%;0;0;0;0;0;489;617;399;732;BOM;BOM;BOM;BOM;
311067386;2020-09-01 00:00:00 UTC;BA;1413;Acima de 100%;0;5;3944;0;0;175;239;266;623;BOM;BOM;BOM;BOM;
746821272;2020-08-01 00:00:00 UTC;RS;3366;Até 25%;0;0;0;0;0;827;648;551;768;BOM;BOM;MAU;MAU;
477306641;2020-06-01 00:00:00 UTC;SC;1196;Até 25%;0;0;0;0;0;462;593;524;701;BOM;BOM;BOM;BOM;BOM
975780832;2020-09-01 00:00:00 UTC;BA;2518;Até 25%;0;0;0;0;0;635;656;548;751;BOM;BOM;BOM;BOM;
54096816;2020-07-01 00:00:00 UTC;MS;1254;Até 25%;0;0;0;1;200;217;600;587;600;BOM;BOM;MAU;BOM;
30713712;2020-06-01 00:00:00 UTC;RJ;1498;51 a 75%;0;1;857;0;0;118;229;196;645;BOM;BOM;BOM;BOM;BOM
352718540;2020-07-01 00:00:00 UTC;PR;1869;Até 25%;0;0;0;0;0;886;747;789;788;BOM;BOM;BOM;BOM;
1127649221;2020-08-01 00:00:00 UTC;MG;2391;Até 25%;0;0;0;0;0;669;677;526;703;BOM;BOM;BOM;BOM;
625643207;2020-08-01 00:00:00 UTC;SP;4664;Até 25%;0;0;0;0;0;680;585;453;730;MAU;MAU;MAU;BOM;
1053237364;2020-06-01 00:00:00 UTC;RS;3324;Até 25%;0;0;0;0;0;791;694;796;893;BOM;BOM;BOM;BOM;BOM
1155173083;2020-09-01 00:00:00 UTC;SP;1958;Até 25%;0;0;0;0;0;623;581;559;860;MAU;BOM;MAU;BOM;
194517227;2020-06-01 00:00:00 UTC;PR;2922;Até 25%;0;1;69;0;0;350;287;352;828;BOM;BOM;BOM;BOM;BOM
913060527;2020-09-01 00:00:00 UTC;MS;1284;Acima de 100%;0;3;1910;0;0;2;206;180;470;BOM;MAU;MAU;MAU;
634411871;2020-06-01 00:00:00 UTC;BA;2518;Até 25%;0;0;0;0;0;684;677;633;784;BOM;BOM;BOM;BOM;BOM
27425463;2020-07-01 00:00:00 UTC;SC;4404;Até 25%;0;0;0;0;0;666;676;638;799;MAU;BOM;BOM;BOM;
75044180;2020-10-01 00:00:00 UTC;MS;2518;Acima de 100%;0;5;47277;0;0;2;212;243;533;BOM;MAU;;;
918906303;2020-05-01 00:00:00 UTC;SP;1299;Até 25%;0;0;0;0;0;348;606;408;507;BOM;BOM;BOM;BOM;BOM
29495842;2020-09-01 00:00:00 UTC;SP;3492;Até 25%;0;0;0;0;0;398;614;313;629;MAU;MAU;MAU;MAU;
404112654;2020-08-01 00:00:00 UTC;SP;4274;Até 25%;0;0;0;0;0;798;696;744;768;BOM;BOM;BOM;BOM;
720880641;2020-09-01 00:00:00 UTC;MS;3789;Até 25%;0;0;0;0;0;754;637;768;835;BOM;BOM;BOM;BOM;
25476871;2020-09-01 00:00:00 UTC;MS;1181;Até 25%;0;0;0;0;0;662;675;724;750;BOM;BOM;MAU;MAU;
270634102;2020-08-01 00:00:00 UTC;TO;2794;Até 25%;0;0;0;0;0;761;663;671;850;BOM;BOM;BOM;BOM;
659499993;2020-09-01 00:00:00 UTC;PR;3492;Até 25%;0;0;0;0;0;508;662;531;770;MAU;BOM;BOM;BOM;
800285765;2020-05-01 00:00:00 UTC;SC;1207;Acima de 100%;7;14;32867;1;464;177;132;282;645;BOM;BOM;BOM;BOM;BOM
835603995;2020-09-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;619;674;683;774;BOM;BOM;BOM;BOM;
967499316;2020-08-01 00:00:00 UTC;TO;3492;Até 25%;0;1;189;1;164;157;237;235;643;BOM;MAU;MAU;MAU;
603477973;2020-05-01 00:00:00 UTC;TO;3368;51 a 75%;0;4;2317;0;0;88;235;235;656;BOM;BOM;BOM;BOM;BOM
364775453;2020-08-01 00:00:00 UTC;RJ;1523;Até 25%;0;0;0;0;0;340;599;277;694;BOM;BOM;BOM;BOM;
612246637;2020-05-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;409;645;495;672;BOM;BOM;BOM;BOM;BOM
891626015;2020-08-01 00:00:00 UTC;MG;2518;51 a 75%;0;1;886;0;0;114;235;219;655;BOM;BOM;BOM;BOM;
751205604;2020-10-01 00:00:00 UTC;RS;1175;Até 25%;0;0;0;0;0;773;733;760;697;BOM;BOM;;;
1171736115;2020-06-01 00:00:00 UTC;TO;1105;Até 25%;0;0;0;0;0;451;651;530;644;BOM;BOM;BOM;BOM;BOM
1101708590;2020-10-01 00:00:00 UTC;SC;3365;Até 25%;0;0;0;0;0;893;699;784;843;BOM;BOM;;;
385844604;2020-09-01 00:00:00 UTC;BA;4534;Até 25%;0;0;0;0;0;769;648;745;806;BOM;BOM;BOM;BOM;
196587606;2020-07-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;766;666;665;805;BOM;BOM;BOM;BOM;
990029911;2020-10-01 00:00:00 UTC;RS;1125;Até 25%;0;0;0;0;0;365;609;274;592;BOM;BOM;;;
1164672469;2020-05-01 00:00:00 UTC;SC;1363;Até 25%;0;0;0;0;0;276;601;339;602;BOM;BOM;BOM;BOM;BOM
748769864;2020-09-01 00:00:00 UTC;TO;2782;Até 25%;0;1;30;0;0;271;237;290;752;BOM;MAU;MAU;MAU;
1175024364;2020-08-01 00:00:00 UTC;RS;3045;Até 25%;0;0;0;0;0;895;691;768;863;BOM;BOM;BOM;BOM;
742802301;2020-10-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;333;608;502;685;BOM;BOM;;;
814291270;2020-09-01 00:00:00 UTC;TO;1512;Acima de 100%;0;3;6959;1;883;131;228;266;481;BOM;BOM;BOM;BOM;
967742890;2020-08-01 00:00:00 UTC;SP;3492;Até 25%;0;0;0;0;0;600;698;630;720;BOM;BOM;BOM;BOM;
90267555;2020-06-01 00:00:00 UTC;PR;4277;Acima de 100%;0;3;3826;1;331;243;256;337;628;BOM;BOM;BOM;BOM;BOM
72973801;2020-07-01 00:00:00 UTC;GO;4404;Até 25%;0;0;0;0;0;589;614;612;735;BOM;BOM;BOM;BOM;
966403233;2020-06-01 00:00:00 UTC;RJ;1237;Até 25%;0;0;0;0;0;539;668;585;640;BOM;BOM;BOM;BOM;BOM
1211925825;2020-08-01 00:00:00 UTC;BA;1155;Até 25%;0;0;0;0;0;338;547;350;612;MAU;MAU;MAU;MAU;
345167746;2020-05-01 00:00:00 UTC;MS;1859;Até 25%;0;0;0;0;0;626;669;552;696;BOM;BOM;BOM;BOM;BOM
1200477847;2020-09-01 00:00:00 UTC;BA;1524;Até 25%;0;0;0;0;0;446;626;290;593;BOM;BOM;BOM;BOM;
1162236729;2020-08-01 00:00:00 UTC;RJ;1127;Até 25%;0;0;0;0;0;527;653;408;693;BOM;BOM;BOM;BOM;
533206874;2020-07-01 00:00:00 UTC;MG;3368;Até 25%;0;0;0;0;0;538;683;547;759;BOM;BOM;BOM;BOM;
599824363;2020-09-01 00:00:00 UTC;BA;3883;Até 25%;0;0;0;0;0;921;760;873;844;BOM;BOM;BOM;BOM;
882004842;2020-08-01 00:00:00 UTC;RS;1488;Até 25%;0;0;0;1;1170;201;658;508;625;BOM;BOM;MAU;MAU;
1165281404;2020-09-01 00:00:00 UTC;MS;7387;Acima de 100%;0;7;9770;0;0;113;215;266;635;BOM;MAU;MAU;MAU;
420919260;2020-06-01 00:00:00 UTC;TO;3492;Até 25%;0;0;0;0;0;807;704;785;822;BOM;BOM;BOM;BOM;BOM
476575919;2020-10-01 00:00:00 UTC;SC;3492;Até 25%;0;0;0;0;0;340;594;600;587;BOM;BOM;;;
1055551317;2020-06-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;580;648;561;722;BOM;BOM;BOM;BOM;BOM
1034482166;2020-10-01 00:00:00 UTC;BA;3365;Acima de 100%;0;1;1450;0;0;166;218;156;649;BOM;BOM;;;
646955932;2020-07-01 00:00:00 UTC;MS;3368;Até 25%;0;0;0;1;2378;285;651;601;733;BOM;BOM;BOM;BOM;
551474924;2020-09-01 00:00:00 UTC;PR;3366;Até 25%;0;0;0;0;0;299;577;434;706;BOM;BOM;BOM;BOM;
989786337;2020-10-01 00:00:00 UTC;RJ;1637;Até 25%;0;1;109;1;269;223;227;313;661;BOM;BOM;;;
492530016;2020-08-01 00:00:00 UTC;TO;3492;Até 25%;0;0;0;0;0;694;667;633;719;BOM;BOM;BOM;BOM;
641353730;2020-07-01 00:00:00 UTC;SP;1529;Até 25%;0;0;0;0;0;644;606;561;732;BOM;BOM;MAU;MAU;
777998744;2020-06-01 00:00:00 UTC;MS;3304;Até 25%;0;0;0;0;0;904;658;711;870;BOM;BOM;BOM;BOM;BOM
833411829;2020-05-01 00:00:00 UTC;MG;3366;Acima de 100%;0;4;4654;0;0;72;502;203;514;MAU;MAU;MAU;MAU;MAU
60429740;2020-09-01 00:00:00 UTC;PR;1398;Até 25%;0;0;0;0;0;395;588;539;649;BOM;BOM;BOM;BOM;
1021207383;2020-06-01 00:00:00 UTC;MG;3366;Até 25%;0;0;0;0;0;408;605;502;666;MAU;BOM;BOM;BOM;BOM
562313967;2020-10-01 00:00:00 UTC;SC;9598;26 a 50%;0;2;1448;0;0;175;231;250;555;BOM;BOM;;;
232514771;2020-06-01 00:00:00 UTC;BA;2392;Até 25%;0;1;170;0;0;147;284;250;614;BOM;MAU;MAU;MAU;MAU
1049340180;2020-09-01 00:00:00 UTC;BA;2397;Até 25%;0;0;0;0;0;667;643;663;750;BOM;BOM;BOM;BOM;
495574691;2020-09-01 00:00:00 UTC;MG;1382;Acima de 100%;0;3;2166;0;0;135;214;250;535;BOM;BOM;BOM;BOM;
622233171;2020-05-01 00:00:00 UTC;MS;2394;Até 25%;0;0;0;0;0;733;674;767;803;BOM;BOM;BOM;BOM;BOM
466589385;2020-09-01 00:00:00 UTC;PR;1105;Até 25%;0;0;0;0;0;549;635;534;722;BOM;BOM;BOM;BOM;
739514052;2020-06-01 00:00:00 UTC;MG;1275;Até 25%;0;1;55;0;0;286;262;329;750;BOM;BOM;BOM;BOM;BOM
1078569060;2020-08-01 00:00:00 UTC;MS;3368;Até 25%;0;0;0;0;0;624;590;416;692;BOM;BOM;BOM;BOM;
570230122;2020-07-01 00:00:00 UTC;MS;3368;Até 25%;0;0;0;0;0;522;650;724;769;BOM;BOM;BOM;BOM;
1158095971;2020-07-01 00:00:00 UTC;PR;3042;Até 25%;0;0;0;0;0;607;616;553;730;MAU;MAU;MAU;MAU;
755224575;2020-07-01 00:00:00 UTC;GO;3366;Até 25%;0;0;0;0;0;683;688;658;790;BOM;BOM;BOM;BOM;
559269292;2020-08-01 00:00:00 UTC;PR;1163;Acima de 100%;0;1;833;8;1440;2;228;164;523;BOM;BOM;BOM;BOM;
466467598;2020-05-01 00:00:00 UTC;SP;3492;Até 25%;0;0;0;0;0;562;596;453;729;BOM;MAU;MAU;MAU;MAU
817701306;2020-09-01 00:00:00 UTC;TO;1060;Até 25%;0;0;0;0;0;579;595;467;658;MAU;MAU;MAU;MAU;
123150045;2020-06-01 00:00:00 UTC;SP;3492;Até 25%;0;0;0;0;0;687;681;797;780;BOM;BOM;BOM;BOM;BOM
1010368340;2020-09-01 00:00:00 UTC;PR;3366;Até 25%;0;0;0;0;0;661;694;791;794;BOM;BOM;BOM;BOM;
79550299;2020-09-01 00:00:00 UTC;MS;1061;Até 25%;0;0;0;0;0;655;683;595;771;BOM;BOM;BOM;BOM;
237264464;2020-05-01 00:00:00 UTC;MG;1043;Até 25%;0;0;0;0;0;433;641;588;587;BOM;BOM;BOM;BOM;BOM
1215457648;2020-08-01 00:00:00 UTC;MS;3366;Até 25%;0;0;0;0;0;347;581;450;642;BOM;BOM;BOM;BOM;
96600479;2020-09-01 00:00:00 UTC;PR;1449;Até 25%;0;0;0;0;0;377;646;408;569;BOM;BOM;BOM;BOM;
128508673;2020-09-01 00:00:00 UTC;MG;4404;51 a 75%;0;1;1048;0;0;258;220;290;707;BOM;BOM;MAU;MAU;
1029001751;2020-09-01 00:00:00 UTC;MG;4277;Até 25%;0;0;0;0;0;573;595;565;715;BOM;BOM;BOM;BOM;
109753475;2020-05-01 00:00:00 UTC;RS;1441;Acima de 100%;1;1;4089;0;0;167;179;282;703;BOM;BOM;BOM;BOM;BOM
618823135;2020-10-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;700;645;536;777;BOM;BOM;;;
1125944203;2020-07-01 00:00:00 UTC;SC;3185;Até 25%;0;0;0;0;0;600;642;557;734;BOM;BOM;BOM;BOM;
974197601;2020-09-01 00:00:00 UTC;GO;3367;51 a 75%;0;1;511;0;0;61;562;243;737;MAU;MAU;MAU;MAU;
574858028;2020-10-01 00:00:00 UTC;RS;1468;51 a 75%;0;2;794;0;0;114;230;211;558;BOM;BOM;;;
904170076;2020-08-01 00:00:00 UTC;SC;3169;Até 25%;0;1;66;0;0;299;262;337;714;BOM;BOM;BOM;BOM;
945699443;2020-05-01 00:00:00 UTC;SC;3366;Até 25%;0;0;0;0;0;697;725;608;762;BOM;BOM;BOM;BOM;BOM
562801115;2020-09-01 00:00:00 UTC;MG;1487;Até 25%;0;0;0;0;0;713;679;676;725;BOM;BOM;BOM;BOM;
1201573930;2020-05-01 00:00:00 UTC;RS;1075;Até 25%;0;0;0;0;0;721;577;492;620;BOM;MAU;MAU;MAU;MAU
212176342;2020-05-01 00:00:00 UTC;BA;1078;Até 25%;0;0;0;0;0;527;571;551;685;BOM;BOM;MAU;MAU;MAU
57506852;2020-05-01 00:00:00 UTC;RJ;3367;Até 25%;0;0;0;0;0;726;654;660;805;BOM;BOM;BOM;BOM;BOM
964941789;2020-07-01 00:00:00 UTC;RJ;1293;Acima de 100%;0;3;1723;0;0;2;209;211;514;BOM;BOM;BOM;BOM;
696888602;2020-08-01 00:00:00 UTC;SP;3365;Até 25%;0;0;0;0;0;480;570;277;616;BOM;BOM;BOM;BOM;
375249135;2020-07-01 00:00:00 UTC;RJ;1387;Até 25%;0;0;0;0;0;433;656;456;688;BOM;BOM;BOM;BOM;
790786379;2020-10-01 00:00:00 UTC;BA;1248;Até 25%;0;0;0;0;0;526;636;405;595;BOM;BOM;;;
